Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
9c75d156-df3c-3788-aaee-01fd651a0688,ff41ec6f-853a-3e41-a803-bc686d4fe9ff,Truman805 Mante251,M,GENERAL PRACTICE,260 S HALCYON RD,ARROYO GRANDE,CA,93420-3135,35.103362,-120.432903,947
9458e842-ae6e-3a4f-8f18-073eb09e65f1,52e28717-a09a-344c-be56-d076e40b9698,Terina405 Fadel536,F,GENERAL PRACTICE,1996 DEL PASO RD,SACRAMENTO,CA,95834-7731,38.545722,-121.42548700000002,1255
a238060f-7f82-375a-b1ad-296929478228,1ab04637-3b67-3076-a3d4-2df6a8bbf315,Cliff504 Wuckert783,M,GENERAL PRACTICE,9211 BOLSA AVE,WESTMINSTER,CA,92683-5570,33.752153,-117.99375500000001,2869
862842d4-379e-3318-beef-ab47b288c4fb,03e6e29a-8ad2-39cb-b1b3-6659a686fac8,María Elena653 Enríquez603,F,GENERAL PRACTICE,295 POSADA LANE C,TEMPLETON,CA,93465-4055,35.555955,-120.71840700000001,4481
a24375f1-9d8f-347e-ab53-97d8a0c74910,ff97843a-ec95-3f06-bd4a-e399ea9fb8a2,Jerry654 Boehm581,F,GENERAL PRACTICE,15215 NATIONAL AVE,LOS GATOS,CA,95032-2425,37.232976,-121.951066,2050
18d773e5-d075-3dd1-9736-db79b4f8a34c,589c901e-37ba-3ccf-b507-95ce7f2a45f7,Deadra347 Conn188,F,GENERAL PRACTICE,5406 E VILLAGE RD,LONG BEACH,CA,90808-1607,33.809102,-118.155327,781
eb9c9865-f1db-332d-b636-94a4bffcee4d,9982c04d-3262-34dd-90bb-4e658298ce10,Trinidad33 Anderson154,M,GENERAL PRACTICE,217 THE CROSSROADS,CARMEL,CA,93923-8647,36.60129000000001,-121.882557,633
7dd4aeba-c041-38a6-9935-2f79a4b121d7,ec6a9ddc-0419-320e-b095-40de59617f7f,Felice694 Smitham825,F,GENERAL PRACTICE,19515 VILLAGE DR,SONORA,CA,95370-9586,37.891146,-120.466154,208
d7413eda-8d17-3c2d-a68e-2f919597fe5b,028869f4-1b23-37ce-a77f-c859a4627aac,Naoma512 Schroeder447,F,GENERAL PRACTICE,14090 E HWY 88,LOCKEFORD,CA,95237-9541,38.160103,-121.087055,43656
fcd9d3ba-4d92-373d-b7d9-9052cf0e4f11,5bd407a4-997b-3a31-afc3-1037f1f0d273,Earle679 Williamson769,M,GENERAL PRACTICE,4600 ALUM ROCK AVE,SAN JOSE,CA,95127-2463,37.321956,-121.919509,922
0ff50151-4f0d-3990-8b33-754d31610f5c,5ea029d0-e7b0-3994-a981-6de357db603a,Pedro316 Irizarry542,M,GENERAL PRACTICE,909 SAN RAMON VALLEY BLVD,DANVILLE,CA,94526-4038,37.812191,-121.969955,4882
080be3f0-9223-320e-9fff-d965c03b297f,ac5edeb8-8732-38f8-bf4f-976409605b02,Frances376 Mertz280,M,GENERAL PRACTICE,3935 BEACON AVE A,FREMONT,CA,94538-1458,37.536507,-122.003336,2465
9e12f934-2c19-3538-8665-219c4ca37170,1b8ae3e5-626e-3979-a7ed-504cd0867707,Margarita164 Lucio648,F,GENERAL PRACTICE,825 GRAVENSTEIN HWY N,SEBASTOPOL,CA,95472-2844,38.354926,-122.850224,1449
7025450b-7a9b-3177-89ff-c54257c728e4,5f466117-10ce-3c47-beb1-5946f88b47d2,Luna60 Rohan584,F,GENERAL PRACTICE,7841 FAY AVE,LA JOLLA,CA,92037-4251,32.8153,-117.134993,6708
65d38a12-ddde-3a72-96ee-58bd17fdc770,af002d0b-fc1a-351c-b3df-f7b956f696a2,Carma664 Hoppe518,F,GENERAL PRACTICE,2 SCRIPPS DR,SACRAMENTO,CA,95825-6207,38.545722,-121.42548700000002,1199
3e0b6b6a-b755-3df4-90c1-6bf0bc69cd38,186174a9-c1c6-327b-be4d-5a617f987914,Ivan258 Bogan287,M,GENERAL PRACTICE,2701 COTTAGE WAY,SACRAMENTO,CA,95825-1223,38.545722,-121.42548700000002,1429
7a057c62-9d39-3380-8b00-91f6ef2f045e,96411f58-6f9a-3f12-9a77-e0502cd87afb,Missy373 Deckow585,F,GENERAL PRACTICE,11464 E RIDGE RD,TRUCKEE,CA,96161-1716,39.353426,-120.19336399999999,4263
0a89aed8-739a-3aed-bd49-806e72faf982,c9c486fe-456d-362f-aa2c-07c262604094,Sindy229 Haley279,F,GENERAL PRACTICE,9615 BRIGHTON WAY,BEVERLY HILLS,CA,90210-5186,34.079229999999995,-118.402437,3733
140a2049-9807-3fda-91c1-ba4d7d537db3,be03c79a-c9b3-3401-b30b-6e12b0ab18fa,Jeff859 Lindgren255,M,GENERAL PRACTICE,117 E LIVE OAK AVE,ARCADIA,CA,91006-5250,34.132689,-118.03634699999999,1217
6e2b7494-3b80-37fb-8d84-0b0e0f6546fc,c171e8bd-b9b2-3516-988b-122679cc8605,Rufus33 Klocko335,M,GENERAL PRACTICE,756 W GARVEY AVE,MONTEREY PARK,CA,91754-2708,34.04833,-118.133183,3491
10678c9f-ccde-3651-bd24-57eb36694ec6,c2b1ae17-930f-3dc9-b195-986f63b59dfc,Ji399 Schmitt836,F,GENERAL PRACTICE,2987 SOLANO AVE,NAPA,CA,94558-4610,38.338187,-122.276301,1996
ba67fd58-9da0-3d4a-8b2c-c9f2815b9f3a,e8ad1c63-275a-3e22-94a2-8444847dace9,Shanta449 Jones311,F,GENERAL PRACTICE,3233 3RD AVE,SAN DIEGO,CA,92103-5615,32.82137,-117.100899,271
1e95ac21-c5f7-3087-9b44-e2385fec7cc7,4e3e3cc3-1cfa-3251-b248-1ae628db98cc,Ed239 Zboncak558,M,GENERAL PRACTICE,8885 VENICE BLVD,LOS ANGELES,CA,90034-3230,33.995849,-118.35981799999999,91
9d19f5f6-2ceb-3e5f-a9d9-a0470678568d,35bb877e-eb5c-370b-bd61-eceedf595999,Divina723 Schuster709,F,GENERAL PRACTICE,8320 LINCOLN BLVD,LOS ANGELES,CA,90045-2466,33.995849,-118.35981799999999,396
4bec8f89-c6bd-3e44-8c4f-0bd9ce495c6e,1510566a-c90d-3759-9554-96d69cd9862c,Emilio417 Gonzales379,M,GENERAL PRACTICE,9 SHON CT,NOVATO,CA,94947-4819,38.098275,-122.54037,3666
6caa2d24-4a4e-3202-84d3-7531151fcf0e,043bb378-6386-3743-9187-039e8d1caa0d,Matt836 Collins926,M,GENERAL PRACTICE,617 W MANCHESTER AVE,LOS ANGELES,CA,90044-5718,33.995849,-118.35981799999999,234
182c4f2d-c832-336e-a2f6-51e8e1f86ac7,b48ee11f-e7ae-3a58-baf0-77a7ee4d1b2f,Clara183 Durgan499,F,GENERAL PRACTICE,1037 W YOSEMITE AVE,MERCED,CA,95348-2162,37.223493,-120.552378,1243
19d0e22d-e7db-30d8-9668-aaa785cb10af,0311d588-0022-3f01-9146-0d57baa808f3,Rod343 Kautzer186,M,GENERAL PRACTICE,3130 ALPINE RD,PORTOLA VALLEY,CA,94028-7521,37.372591,-122.22116799999999,21345
f109ee98-b6c1-3e2e-ab5f-b6ebc9e7ca14,31a05a23-da18-3a6a-b118-f9fd108b7858,Joesph309 Hammes673,M,GENERAL PRACTICE,2225 BUCHANAN RD B,ANTIOCH,CA,94509-4209,37.977540999999995,-121.797618,4793
f742c961-8356-3d1b-b02c-5392b5aac1e4,d01a46e2-f601-33e8-b5f6-0c532a0ca559,Garland107 Pollich983,M,GENERAL PRACTICE,801 BREWSTER AVE,REDWOOD CITY,CA,94063-1561,37.515274,-122.213672,1701
83872c2f-f0d6-3f04-b58d-c51ddfe5b474,8bd921b7-8d51-38eb-a812-12d9afdcd0f2,Pasquale620 Haley279,M,GENERAL PRACTICE,1280 BOULEVARD WAY,WALNUT CREEK,CA,94595-1100,37.902665999999996,-122.040479,646
3b83c5bc-9a36-3d23-bc0a-496226e8926a,0a45aed8-fa38-33d6-a2ca-a10cfded491b,Santiago500 Llamas954,M,GENERAL PRACTICE,4201 TORRANCE BLVD,TORRANCE,CA,90503-4514,33.830453000000006,-118.356618,1093
9698aec5-7697-3247-8fa3-ef3767f5dee5,79a39921-1ca3-3c45-8822-c0addca6ad15,Ty725 Gleichner915,M,GENERAL PRACTICE,10628 RIVERSIDE DR,NORTH HOLLYWOOD,CA,91602-2358,34.019394,-118.410825,312
65324ad8-74df-337d-a24c-cf4f632100cf,17775f94-9acf-3ef0-ba8a-dad83da3e246,Shanda945 Schoen8,F,GENERAL PRACTICE,1021 S WOLFE RD,SUNNYVALE,CA,94086-8806,37.385784,-122.026323,6879
3147e224-1f4f-3455-a3d9-f31bfef78d74,5a392984-2840-3f24-8890-70276cabdd5b,Humberto482 Parker433,M,GENERAL PRACTICE,5655 LINDERO CANYON,WESTLAKE VILLAGE,CA,91362-4016,34.136537,-118.816975,430
15774fd6-8597-39ed-a5e8-2778e23ea4a9,d541650a-51fd-388d-ac01-8ad5644bc73d,Keven605 McCullough561,M,GENERAL PRACTICE,17400 IRVINE BLVD,TUSTIN,CA,92780-3030,33.73085,-117.81073500000001,4844
478ed2ad-1574-355a-86e1-08b83ca7f808,3e979214-3277-3011-989e-376700c0aa8b,Simon598 Murazik203,M,GENERAL PRACTICE,3984 S FIGUEROA ST,LOS ANGELES,CA,90037-1222,33.995849,-118.35981799999999,18
424096b8-a152-313c-8003-9a852068f4b9,8ee27169-796f-378d-8231-04cb34340eef,Bobbie849 Kihn564,M,GENERAL PRACTICE,2821 CROW CANYON RD,SAN RAMON,CA,94583-1659,37.761542,-121.937694,3041
ad69a420-a39e-3e97-a83e-6e6c988bcf21,13fa7868-a969-3317-8d64-cbb6d1f313cf,Julio César525 Tello902,M,GENERAL PRACTICE,11245 WASHINGTON BLVD,WHITTIER,CA,90606-3111,33.956432,-118.03218500000001,763
7fbd0ca4-d0fc-36f3-bb58-ba3976ec09df,3d9c8af4-7f57-3f11-b145-6d24a95cdb9a,Yoko498 Stracke611,F,GENERAL PRACTICE,1600 DOVE ST,NEWPORT BEACH,CA,92660-2405,33.596609,-117.88779299999999,601
9cef18a2-ccc3-36cc-8df2-b99dd94814c0,9e250f05-3f48-364b-83c9-28bb0352ae9b,Carolina179 Araña824,F,GENERAL PRACTICE,2481 ATHENS AVE,REDDING,CA,96001-2838,40.559566,-122.342157,532
65cb98c4-8366-3820-b8ea-cec0468a1847,030463c2-6041-3cc3-b473-109bec487be7,Cary869 O'Connell601,M,GENERAL PRACTICE,465 W CHANNEL ISLANDS BLVD,PORT HUENEME,CA,93041-2102,34.162143,-119.204177,107242
1df743de-0db5-34b6-9b05-60ae94623f9e,77ca9353-a56b-3a46-8518-645f54f82e1d,Robbyn526 Rosenbaum794,F,GENERAL PRACTICE,2420 VISTA WAY,OCEANSIDE,CA,92054-6167,33.224571999999995,-117.306227,4716
cf7c01ca-a120-3096-8dec-a4ba29517f6f,b2c59821-9a97-3016-a959-ea0c2fbc7d11,Coy949 Schinner682,M,GENERAL PRACTICE,2277 FAIR OAKS BLVD,SACRAMENTO,CA,95825-5595,38.545722,-121.42548700000002,1495
c4f3a4dd-0f83-36e8-bed3-85499b150305,e20280e4-4e08-3ef9-bff0-280a9a2eaa29,Melda993 Gerlach374,F,GENERAL PRACTICE,16018 TUSCOLA RD,APPLE VALLEY,CA,92307-1329,34.533376000000004,-117.21035800000001,3407
fda12904-d78a-3448-b72b-10b8587f7dc9,43c4315b-20c4-38db-be23-debb67f23bec,Tyesha844 Davis923,F,GENERAL PRACTICE,27616 NEWHALL RANCH RD,VALENCIA,CA,91355-4015,34.404876,-118.504701,3046
35e07b22-72d0-30e6-a9a8-a0519c47ec70,9afe417d-6897-3d43-ac02-f9d6e50b99dd,Alec433 Larson43,M,GENERAL PRACTICE,235 E CLARK AVE,SANTA MARIA,CA,93455-5318,34.890679,-120.376529,1418
77c9473b-436d-3dbe-9079-9bb67897ec44,287fd2d5-0d96-389e-a184-37def1302938,Jewel43 Hegmann834,M,GENERAL PRACTICE,18181 BUTTERFIELD BLVD,MORGAN HILL,CA,95037-8109,37.132363,-121.641322,9556
22ca4649-ec61-388b-aece-df048af75b0f,cf2cada2-2e46-3bf7-b436-9e19fc1b894e,Earl438 Anderson154,M,GENERAL PRACTICE,2624 TEAKWOOD CT,PINE MOUNTAIN CLUB,CA,93222,34.845966,-119.167897,11058
1877c997-4915-3534-8edf-f5a1e25c2776,e24c17f6-e7eb-3dc7-9892-5cd94c3e0633,Carina240 Conn188,F,GENERAL PRACTICE,710 W NAPA ST,SONOMA,CA,95476-6408,38.271263,-122.465255,915
473e0dbf-0373-34ca-baf9-f355427da2dc,d5795ed5-dae1-3603-8043-03ad17c324c4,Arturo47 Little434,M,GENERAL PRACTICE,10811 WASHINGTON BLVD,CULVER CITY,CA,90232-3653,34.00582,-118.396781,4191
9ee9a0f7-adf0-3187-82c4-73c663d404df,75e6a32a-5c29-3388-bc13-bd5cf5c6863a,Hyun970 Keebler762,F,GENERAL PRACTICE,23504 LYONS AVE,NEWHALL,CA,91321-5776,34.546413,-118.56366399999999,3349
9d8dc9b3-0d7f-38fc-b0ed-b3d4fb2ca6c9,1e3e8249-2911-3875-99f0-30ef2f646590,Delta800 Dach178,F,GENERAL PRACTICE,2516 SAMARITAN DR G,SAN JOSE,CA,95124-4108,37.321956,-121.919509,1302
0c08d913-d19f-3970-b95d-bdf301823d83,8b61cd1e-fe38-369c-9cb7-4a8cf9f98284,Jacobo456 Romero158,M,GENERAL PRACTICE,415 N CAMDEN DR,BEVERLY HILLS,CA,90210-4437,34.079229999999995,-118.402437,3783
9648c1e0-a364-3958-9db9-b2679420ccf9,914d5447-156c-3c18-ac37-560177adfbbb,Ángela136 Fernández399,F,GENERAL PRACTICE,23560 LYONS AVE,NEWHALL,CA,91321-5721,34.546413,-118.56366399999999,3217
f6bdc997-b683-334f-83c7-ca6cd375bc6f,8eb96c79-c4b4-3be2-ad90-26778c6d93fd,Kasey569 Kohler843,M,GENERAL PRACTICE,1211 W LA PALMA AVE,ANAHEIM,CA,92801-2812,33.855497,-117.760071,1435
c447a2d5-eea4-3f6f-8b71-57c24d986aa0,8426a761-f12c-3438-bea0-72f4318be7d0,Mauro926 Feeney44,M,GENERAL PRACTICE,7779 W SUNSET BLVD,LOS ANGELES,CA,90046-3911,33.995849,-118.35981799999999,235
9167fcf4-07f2-3ada-8526-0f2b929bc37a,c4026ae3-5a6e-3c18-b84e-289a4d6685fc,Mauro926 Kilback373,M,GENERAL PRACTICE,6425 SAN FERNANDO RD,GLENDALE,CA,91201-3624,34.181393,-118.24583,4371
0a0ab868-ecb0-3ef9-8558-1bb8e79b0baf,ce3755db-db9a-3d7c-b0c0-690611090e8e,Winford225 Herman763,M,GENERAL PRACTICE,656 AN HARRISON ST,FORT BRAGG,CA,95437-3123,39.468917,-123.695596,1245
27984be0-6b2b-37c3-8720-6790fdf729db,6a2697f8-ac6c-3641-9070-a2694c12e9c4,Wes853 Franecki195,M,GENERAL PRACTICE,1925 S WINCHESTER BLVD,CAMPBELL,CA,95008-1000,37.280232,-121.954352,6916
187e14ea-72ed-38e1-9f29-d4dfb7c5a2ac,896f6324-cf84-3f03-b8cd-3de481e4325d,Magdalena964 Santiago500,F,GENERAL PRACTICE,39755 MURRIETA HOT SPRINGS RD,MURRIETA,CA,92563-9103,33.535723,-117.10939199999999,2175
b9063068-096a-310b-adce-09826c0e1ed6,ddcb9a38-72c5-3dc6-8774-6ba0f37e8d1c,Donita707 Ledner144,F,GENERAL PRACTICE,14624 SHERMAN WAY,VAN NUYS,CA,91405-2287,34.019394,-118.410825,378
fab95b8f-0b93-32c6-8ad6-db3a57d27f92,74fe10ae-7837-37e6-bc4d-41438768230c,Wilton999 Schuster709,M,GENERAL PRACTICE,4200 CALIFORNIA ST,SAN FRANCISCO,CA,94118-1367,37.727239000000004,-123.032229,116
97c237dc-dd6d-381a-9f1a-89b926ac9043,afa4b3d7-a82d-3643-ae9d-1eae44cea13e,Nguyet780 Jaskolski867,F,GENERAL PRACTICE,234 C ST,LEMOORE,CA,93245-2948,36.323671000000004,-119.857593,15873
5bb6194d-ded3-309c-80fc-c09f494fb81d,276f6a06-6556-33a3-8cc9-65ae2b405dd2,Florida645 Roob72,F,GENERAL PRACTICE,6050 HELLYER AVE,SAN JOSE,CA,95138-1043,37.321956,-121.919509,899
960c9e02-6adf-369e-8396-99a420ae8099,df64a203-dc00-3f2a-9ff1-a5675000d675,Dolly486 Hansen121,F,GENERAL PRACTICE,1660 HUMBOLDT RD,CHICO,CA,95928-9199,39.769492,-121.92933700000002,438
29e44d65-e30a-3a2f-819b-b8ac2e137ed6,1c9bda11-da41-3880-8474-d19c46f8f37d,Boyd728 Donnelly343,M,GENERAL PRACTICE,624 WOODWORTH AVE,CLOVIS,CA,93612-1847,36.828933,-119.686652,4862
bdba5258-b4ca-3e52-ba8f-85461f4c6019,97e92e4f-e79d-33f4-a622-d3fa7c0d61e4,Elbert916 Schimmel440,M,GENERAL PRACTICE,3640 LOMITA BLVD,TORRANCE,CA,90505-3981,33.830453000000006,-118.356618,806
f47cb2a5-6bb6-33f9-9405-45f0f9261289,59112b2a-f6d0-34cc-8e54-6e42b0383965,Myrtle529 Willms744,F,GENERAL PRACTICE,11030 SANTA MONICA BLVD,LOS ANGELES,CA,90025-7553,33.995849,-118.35981799999999,389
04d8703d-f045-3de2-88e1-487d39d406b0,0d4fc013-e7f0-3565-9b44-3214a88a86a7,Becki838 Boyle917,F,GENERAL PRACTICE,17291 IRVINE BLVD,TUSTIN,CA,92780-2963,33.73085,-117.81073500000001,5270
404d939a-5d5a-36b1-8d46-486078086444,bc3a31bf-7720-3b1c-ad2d-366521567fe0,Tomas436 Moen819,M,GENERAL PRACTICE,1215 PLUMAS ST,YUBA CITY,CA,95991-3453,39.125902,-121.647699,1764
f5ae1ccd-d9c8-3204-aeff-c19bed13a544,61e956bc-ab88-33b2-8778-5af9dbf4e66a,Carroll471 Schultz619,F,GENERAL PRACTICE,12929 POMERADO RD,POWAY,CA,92064-5325,32.987702,-117.02184299999999,5593
9ca7a4fd-97ea-33a4-8d1b-88f1bdc3fb82,3e71fed2-b915-34f8-8d4b-bdb9497f2890,Joleen561 Hermann103,F,GENERAL PRACTICE,255 TERRACINA BLVD,REDLANDS,CA,92373-4870,34.051642,-117.17086200000001,2291
c928021f-f06a-3806-9f8d-c08523169153,3aea2f8a-505e-3e41-a345-f317f5bf7017,Davis923 O'Conner199,M,GENERAL PRACTICE,2485 HIGH SCHOOL AVE,CONCORD,CA,94520-1812,37.972179,-122.00158400000001,2786
916f8768-56d5-378c-b774-7e6d1ec89557,af293e0e-4495-3da5-97cf-a054bf576ece,Marilu588 Gleason633,F,GENERAL PRACTICE,406 CANAL ST,KING CITY,CA,93930-3412,36.208771,-121.15241100000001,3833
47dfec82-2d1b-357a-835d-84c14cd9b7a7,44272b17-19f3-323f-bf7b-2490ca39dea6,Loriann967 Rau926,F,GENERAL PRACTICE,1448 15TH ST,SANTA MONICA,CA,90404-2756,34.0109,-118.498246,731
050fa57c-4a79-312e-b288-849819bcefd4,81121c50-1b9d-39e7-bfd0-fa5662670421,Hoyt490 Feest103,M,GENERAL PRACTICE,659 E 15TH ST,UPLAND,CA,91786-2333,34.117446,-117.65991799999999,2106
8565448c-a757-3d90-90b0-67dada380d66,b8773973-9368-3bc9-b7da-99d240b808b8,Vina438 Bogan287,F,GENERAL PRACTICE,5050 LAGUNA BLVD,ELK GROVE,CA,95758-4151,38.435139,-121.32785,12106
ec3cfb60-f84f-3ee2-ba19-a5232bb9d511,b2a352d4-0ca9-32c2-8791-e742a5fdbae4,Andrés117 Centeno914,M,GENERAL PRACTICE,4265 TROOST AVE,STUDIO CITY,CA,91604-2862,34.019394,-118.410825,320
33d86612-8c7f-30b2-91b7-6ec703d3fa98,8e30e04b-a9c4-305a-b54b-a15164521f5b,Ignacio928 Thiel172,M,GENERAL PRACTICE,353 30TH ST,OAKLAND,CA,94609-3402,37.772388,-122.227106,773
743dfa5a-fc8f-324e-9372-1d0b7c19e665,bd9a3488-6d1e-3635-90b9-d66a17a7bee9,Frances376 Jones311,M,GENERAL PRACTICE,5755 VALENTINE RD,VENTURA,CA,93003-7468,34.318544,-119.307693,682
67ec381b-76fc-3e35-a2b6-2ae1dc88211e,b9250ea0-bf08-3fb7-9188-4f20b2990f20,Andrea7 Legros616,M,GENERAL PRACTICE,2345 ERRINGER RD,SIMI VALLEY,CA,93065-2250,34.279357,-118.72743200000001,3600
cca2d0a1-81b5-3512-9b0a-e9c6b6836247,296aaf3a-3558-33d1-b662-a2b515e950cf,Emil691 Stark857,M,GENERAL PRACTICE,1111 W COVINA BLVD,SAN DIMAS,CA,91773-3205,34.107957,-117.80852900000001,5083
b35343f9-1317-3e3e-8309-b82523ff21b9,63215d03-1d69-3b66-989d-fd8114bfd071,Jewell855 McCullough561,M,GENERAL PRACTICE,23028 LAKE FOREST DR D,LAGUNA HILLS,CA,92653-1323,33.591522999999995,-117.69940700000001,1011
0fe1d607-5cc9-3065-a1ec-6c4d1dbab326,d1791613-0fd1-3b71-9103-0d7b53cf1357,Gabriel934 Toledo81,M,GENERAL PRACTICE,STE,CHICO,CA,95926-2399,39.769492,-121.92933700000002,529
ac1b421a-df89-3108-b025-7304825967ef,1a4f069d-8a53-3dff-a654-d601147b94b2,Sherice231 Jerde200,F,GENERAL PRACTICE,1012 N HOLLYWOOD WAY,BURBANK,CA,91505-2525,37.321073,-121.930457,915
afb628b4-978d-3d62-b06e-054e04728bc9,99fcb448-afaf-3856-8ed0-d82c6f6a174e,Kaye394 Schamberger479,F,GENERAL PRACTICE,5911 ALMOND ST,PARADISE,CA,95969-4508,39.881381,-121.622101,256
d9af9be4-0281-3df6-b3a8-1f95428971f1,07a181ad-7af4-3e9e-abd5-9bc921d1ac6f,Curt84 Schuppe920,M,GENERAL PRACTICE,1011 S SANTA FE AVE,VISTA,CA,92083-6918,33.189541999999996,-117.238607,4344
e81607ea-95a5-3608-a9b6-e0338fc25ec7,4fb194b8-1285-3e89-84cc-7a01d260f8cf,Fernanda589 Greenholt190,F,GENERAL PRACTICE,1150 W ROBINHOOD DR,STOCKTON,CA,95207-5631,37.941158,-121.38591000000001,1279
3d2d0afb-bf55-3a13-ada9-774d2bdc1cf2,efa22118-f9ec-3aed-92b3-f6007b53b9e8,Violet769 O'Reilly797,F,GENERAL PRACTICE,197 W CHERRY AVE,PORTERVILLE,CA,93257-3505,36.055755,-119.011073,3927
943c551a-93b2-392f-901a-758c68e9771a,9b408634-548c-30c0-9531-b0df88976ba5,Young120 Walsh511,F,GENERAL PRACTICE,17151 NEWHOPE ST,FOUNTAIN VALLEY,CA,92708-4226,33.710582,-117.95112900000001,2042
f13bc43e-5736-30d3-998a-00500050752d,66076971-3183-3f24-be81-cd765c3c18f0,Sherwood961 Pagac496,M,GENERAL PRACTICE,10724 WASHINGTON BLVD,CULVER CITY,CA,90232-3314,34.00582,-118.396781,4305
ede6f2f9-a648-383a-8b83-072c23d3c859,f015ce17-86b0-3cab-871a-21eaebe7e760,Jeffrey461 Waelchi213,M,GENERAL PRACTICE,1480 S HARBOR BLVD,LA HABRA,CA,90631-7534,33.927927000000004,-117.951554,10595
5593c819-751f-3f2f-afbf-d185866904a2,1c07d502-1625-3ef5-acfe-962559a5e3bc,Nathaniel596 Hills818,M,GENERAL PRACTICE,10780 SANTA MONICA BLVD,LOS ANGELES,CA,90025-4777,33.995849,-118.35981799999999,16
f133cbb9-6312-3a0d-90c1-e58467a0b778,81677dcc-f775-32c2-b6bf-57f26e9b6fb0,Lorena247 Wiegand701,F,GENERAL PRACTICE,4700 SPRING ST,LA MESA,CA,91942-0273,32.769495,-117.021923,2494
b5d318da-5a98-37d8-8463-e6fea9f97da1,ce7e4f71-2a35-3365-a6b8-60f167b4c8e8,Roselia779 Cremin516,F,GENERAL PRACTICE,2014 PALMETTO AVE B,PACIFICA,CA,94044-2796,37.606593,-122.477228,17298
6945816f-aead-3857-b78e-5e9c0e2b41a4,8c58be06-e5b1-3758-8b14-d9a90414d667,Blanca837 Espinoza81,F,GENERAL PRACTICE,3133 W MARCH LN,STOCKTON,CA,95219-2361,37.941158,-121.38591000000001,648
e689f217-4645-399f-a2d4-8d91ccacca2c,eb8c4f66-9b2c-30d5-b866-7db89adab8b8,Lamar193 Ebert178,M,GENERAL PRACTICE,8101 E 2ND ST,DOWNEY,CA,90241-3623,33.938237,-118.13085600000001,2857
0890d49b-2964-39bb-8627-45cec70f94a9,0dbec02e-ff1f-34e4-9fbe-c5f4c8f6e471,Kaye394 Labadie908,F,GENERAL PRACTICE,23 FREMONT ST,NEWPORT BEACH,CA,92663-4427,33.596609,-117.88779299999999,478
ac8798fd-dda6-354f-b8e3-f862fbe4b8ec,bed641b2-ef93-35f3-a55b-1c5336b62632,Malcolm243 Bruen238,M,GENERAL PRACTICE,190 S ORCHARD AVE,VACAVILLE,CA,95688-3657,38.40972,-122.000056,3050
ac0f4969-9391-3d5b-9339-a6b6ff7bc7ca,d756da8c-7c51-3ad8-9b0d-1dcffb62297e,Patricia625 Santacruz647,F,GENERAL PRACTICE,419 TORRANCE BLVD,REDONDO BEACH,CA,90277-3326,33.856817,-118.377137,2001
688dc5a3-e4f6-338c-8bdb-f2022c7af4b6,7810c643-9ef9-32be-8a27-c4649ecf2b4c,Dalton260 Jaskolski867,M,GENERAL PRACTICE,491 30TH ST,OAKLAND,CA,94609-3235,37.772388,-122.227106,535
9a911b62-e3f7-3b6c-b480-edd6ace17681,310df580-1c4d-3828-9fa5-484072432288,Beatrice15 Cummings51,F,GENERAL PRACTICE,11500 W OLYMPIC BLVD,LOS ANGELES,CA,90064-1565,33.995849,-118.35981799999999,270
33352bbe-3ba7-30d5-9c1e-3d0d02bbe41e,0488dded-786f-3e5a-8af5-261639acb2f6,Exie255 Upton904,F,GENERAL PRACTICE,5777 N FRESNO ST,FRESNO,CA,93710-6065,36.780489,-119.762274,585
ec8ffd21-bafc-3da7-ab8b-b7c6bf7842ed,8e8e5fd5-010d-3c7a-913c-7d331ed6bea7,Soraya693 Simonis280,F,GENERAL PRACTICE,2508 FLETCHER PKWY,EL CAJON,CA,92020-2107,32.801659,-116.96048200000001,3350
2354532d-dbfa-3370-b515-187abdfe92f3,fb2b1353-deea-343d-866c-5be5631f80d8,Blanca837 Negrete68,F,GENERAL PRACTICE,720 E BULLARD AVE,FRESNO,CA,93710-5476,36.780489,-119.762274,709
b1caa018-d14e-368d-8c83-a783c49680ee,e548dda1-967f-30dc-8adc-8db4568eeb56,Clyde817 Runte676,M,GENERAL PRACTICE,23822 VALENCIA BLVD,VALENCIA,CA,91355-5303,34.404876,-118.504701,2233
0a02a79e-e149-3b9a-a3e3-650a053ba387,fa6e21f8-111c-3012-9df9-6325631be6ca,Jenifer459 Padberg411,F,GENERAL PRACTICE,52 COLLEGE WAY,AUBURN,CA,95603-5001,38.938897,-121.12234099999999,374
bb0d3ca1-dc28-3275-b13d-fa6e519efc23,802e3008-4435-3460-8846-e12330c58364,Greg949 Herman763,M,GENERAL PRACTICE,3191 CROW CANYON PL,SAN RAMON,CA,94583-1349,37.761542,-121.937694,3585
2e1052ae-0e22-3e2a-9d32-a41d934de581,508dad7f-81ae-3f70-9b5d-f79c1cf56a1c,Breanna581 Pollich983,F,GENERAL PRACTICE,311 FOREST AVE,PACIFIC GROVE,CA,93950-3367,36.622408,-121.925877,1863
eb16a4e2-234b-3584-b45c-aa92126314f6,bab86752-bb9d-3078-a3ec-3eb6156d9e92,Claude750 Hartmann983,F,GENERAL PRACTICE,4130 LA JOLLA VILLAGE DR,LA JOLLA,CA,92037-1481,32.8153,-117.134993,6924
